market_hash_name,mean_price_usd,mean_pct_change,volatility,mean_deviation,spike_count,safe_price_usd,risk_score_svm,safe_discount_%
AK-47 | Panthera onca (Well-Worn),194.16091954022988,0.0004491733735685,0.0211743100532616,0.0011083414395618,0,194.16091954022988,0,0.0
AK-47 | Phantom Disruptor (Battle-Scarred),2.7777777777777777,0.0056179775280898,0.0730358904190088,0.0043214871452745,0,2.7777777777777777,0,0.0
AK-47 | Phantom Disruptor (Factory New),51.06666666666667,0.0048333625142607,0.1672338149896993,-0.0089479858747969,1,51.06666666666667,0,0.0
AK-47 | Phantom Disruptor (Field-Tested),3.022222222222222,0.0112359550561797,0.1318759192820388,0.0073016460049259,0,3.022222222222222,0,0.0
AK-47 | Phantom Disruptor (Minimal Wear),7.8,0.0110403146093826,0.1810093221378661,0.0047885082835843,1,7.8,0,0.0
AK-47 | Phantom Disruptor (Well-Worn),4.322222222222222,0.0044943820224719,0.0646847466204545,0.0080023492245405,0,4.322222222222222,0,0.0
AK-47 | Point Disarray (Battle-Scarred),10.811111111111112,0.0034567804230725,0.0497572330948512,0.007398787966152,0,10.811111111111112,0,0.0
AK-47 | Point Disarray (Factory New),225.2111111111111,0.0033030227095886,0.1219769115493095,-0.0003617752613895,1,225.2111111111111,0,0.0
AK-47 | Point Disarray (Field-Tested),11.744444444444444,0.0052273603235442,0.0950732227770149,0.005602950015358,1,11.744444444444444,0,0.0
AK-47 | Point Disarray (Minimal Wear),41.04444444444445,0.0026109909219582,0.1171643611674823,-0.0065197330249542,1,41.04444444444445,0,0.0
AK-47 | Point Disarray (Well-Worn),14.0,0.006663888545911,0.1253379142119554,0.0038886856785672,1,14.0,0,0.0
AK-47 | Predator (Battle-Scarred),16.344827586206897,-0.0019490561184488,0.0728375150087348,-0.0083056169221258,0,16.344827586206897,0,0.0
AK-47 | Predator (Factory New),81.26582278481013,0.0067707984666032,0.0516613337177884,0.0175270468963769,0,81.26582278481013,0,0.0
AK-47 | Predator (Field-Tested),15.72222222222222,-0.002145459314903,0.0475101765083025,-0.0066849437638169,0,15.72222222222222,0,0.0
